num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
,64,3,0.240183492051333,0,35.05307650566101,1000,0.01,,,50.0,100.0,40.0
0.0,64,2,0.2539185051665228,0,15.251113653182983,1000,0.01,1.0,,,100.0,41.0
0.0,64,2,0.236826562999766,0,15.23602032661438,1000,0.01,5.0,,,100.0,41.0
0.0,64,2,0.2764210206361744,0,15.1982581615448,1000,0.01,10.0,,,100.0,41.0
0.0,64,2,0.2588732976555674,0,15.453864097595217,1000,0.01,15.0,,,100.0,41.0
0.0,64,2,0.2908958798337495,0,15.2038152217865,1000,0.01,20.0,,,100.0,41.0
0.0,64,2,0.266678302750182,0,15.243355751037598,1000,0.01,25.0,,,100.0,41.0
0.0,64,2,0.2833494849060294,1,15.374359846115112,1000,0.01,30.0,,,100.0,41.0
0.0,64,2,0.2737290866371189,0,15.490379571914673,1000,0.01,35.0,,,100.0,41.0
0.0,64,2,0.2802019367132582,0,15.157011032104492,1000,0.01,40.0,,,100.0,41.0
0.0,64,2,0.2807126697244078,0,14.642863512039185,1000,0.001,1.0,,,100.0,41.0
0.0,64,2,0.2603255373212464,0,15.166851997375488,1000,0.001,5.0,,,100.0,41.0
