,feature,imp
795,num__x2834,0.00033225131764664975
796,num__x2612,0.0003319763316622231
797,num__x237,0.00033085296036003257
798,num__x509,0.0003307614894330757
799,num__x2025,0.0003307521177441471
800,num__x2758,0.00033019561258774613
801,num__x1445,0.0003287204478986878
802,num__x2238,0.00032732223137381286
803,num__x1422,0.0003271918151762064
804,num__x1682,0.00032470302340912324
805,num__x3556,0.00032392311889719845
806,num__x2048,0.0003232941977199251
807,num__x3044,0.00032050139484550216
808,num__x922,0.0003195640563051551
809,num__x598,0.0003188686940249323
810,num__x1005,0.00031816019326541274
811,num__x1053,0.00031755129886271014
812,num__x617,0.0003167738301164348
813,num__x3407,0.0003167706691799882
814,num__x2633,0.0003167009613578433
815,num__x1443,0.0003142993880858661
816,num__x2689,0.00031371973986102245
817,num__x2469,0.00031239032042604546
818,num__x386,0.00031236767815314456
819,num__x949,0.000312293145310044
820,num__x663,0.00031113907475104616
821,num__x1450,0.0003109335853966063
822,num__x360,0.00030957007252856936
823,num__x41,0.0003093360757615154
824,num__x1271,0.0003083818174142764
825,num__x757,0.0003081237111616694
826,num__x3064,0.0003073501964561735
827,num__x1969,0.00030656473504707735
828,num__x1391,0.0003056020066889633
829,num__x2795,0.0003052810849296042
830,num__x1980,0.00030375971108841733
831,num__x3269,0.00030216525894190196
832,num__x323,0.0002997022644680545
833,num__x219,0.00029860733166372735
834,num__x2983,0.00029859155470668436
835,num__x129,0.00029813567417554345
836,num__x2684,0.0002974998508883976
837,num__x2245,0.0002946986324497718
838,num__x2963,0.00029384238156878633
839,num__x644,0.0002936816245351594
840,num__x3577,0.00029351710056151113
841,num__x412,0.0002932943939108891
842,num__x635,0.0002931719523331861
843,num__x2890,0.00029315620244344735
844,num__x2194,0.0002920381078408251
845,num__x2581,0.0002919034836971593
846,num__x1603,0.00029121939965661396
847,num__x1162,0.00029073593743950956
848,num__x95,0.0002897386746825644
849,num__x1718,0.0002894312168992138
850,num__x2387,0.00028918449971081553
851,num__x3669,0.0002881932115569232
852,num__x3504,0.00028797980207951587
853,num__x3499,0.00028769259419838064
854,num__x1,0.00028739073164890433
855,num__x2346,0.0002872999249476334
856,num__x2105,0.00028654136600100687
857,num__x82,0.000286422402779907
858,num__x2737,0.00028631435020387097
859,num__x869,0.0002853923984227531
860,num__x2614,0.00028510126041498434
861,num__x2225,0.00028495774322180275
862,num__x1922,0.00028428896336462066
863,num__x193,0.00028412332745610276
864,num__x2263,0.00028347096236826865
865,num__x76,0.00028222046327393264
866,num__x717,0.00028179232144431057
867,num__x2182,0.0002817373805131646
868,num__x1921,0.00028055974359085745
869,num__x156,0.00027908167424623874
870,num__x1140,0.0002790135584476163
871,num__x1279,0.00027840334304326245
872,num__x2642,0.000278103704146577
873,num__x3410,0.0002765444415388792
874,num__x3471,0.0002763215442155659
875,num__x863,0.0002760435361638353
876,num__x61,0.00027595985437213705
877,num__x77,0.00027524936249966134
878,num__x3329,0.0002743201838376101
879,num__x649,0.0002741251510608234
880,num__x848,0.00027288395250861725
881,num__x365,0.0002726428256427546
882,num__x471,0.0002722441410138347
883,num__x684,0.00027197420697271736
884,num__x1609,0.0002718173928338793
885,num__x3587,0.00027133300372829194
886,num__x1171,0.00027089365882398215
887,num__x3130,0.00026819486475805447
888,num__x3436,0.000267635572388907
889,num__x42,0.00026741169068708
890,num__x2431,0.0002671118530884808
891,num__x2141,0.00026675671112611843
892,num__x962,0.0002663001379092269
893,num__x1400,0.0002660920918447682
894,num__x801,0.0002651269568562804
895,num__x2513,0.00026404023470243083
896,num__x1757,0.00026245233827409275
897,num__x3441,0.0002622346954797937
898,num__x1104,0.00026220905701276545
899,num__x1564,0.0002621231749841148
900,num__x3454,0.0002621226446950766
901,num__x19,0.00026110514078838223
902,num__x2251,0.0002609347041619906
903,num__x3179,0.0002591900143308656
904,num__x712,0.000259187918455633
905,num__x3154,0.00025850066474683076
906,num__x358,0.00025769552085341536
907,num__x1079,0.0002549523075496412
908,num__x133,0.0002548426811726761
909,num__x3238,0.0002543764295983346
910,num__x3279,0.0002535194586005073
911,num__x1913,0.00025303817272500024
912,num__x2536,0.00025255964349046774
913,num__x1004,0.0002523626932040429
914,num__x250,0.0002521720703538876
915,num__x1071,0.0002492879651278269
916,num__x763,0.0002492380380058936
917,num__x3489,0.0002490441614928617
918,num__x1700,0.0002489732207658774
919,num__x2084,0.0002476660751485232
920,num__x2477,0.0002475258354615191
921,num__x2307,0.0002473838102017291
922,num__x818,0.0002473233178557315
923,num__x222,0.00024730820995962316
924,num__x3631,0.0002472526384169614
925,num__x2495,0.00024701899911561104
926,num__x1924,0.00024655304481041747
927,num__x3444,0.00024646536371393074
928,num__x1567,0.0002461675046478015
929,num__x3397,0.0002444821731748727
930,num__x3554,0.00024447362383188794
931,num__x747,0.0002443713044868671
932,num__x3661,0.00024435771254030205
933,num__x912,0.00024387645665029112
934,num__x2899,0.00024276782575084266
935,num__x886,0.00024268930623445553
936,num__x3561,0.00024268402896957732
937,num__x1764,0.00024217097456534031
938,num__x3507,0.00024144869215291746
939,num__x307,0.00024126913193125098
940,num__x13,0.00023897072864112739
941,num__x2258,0.00023880123027396352
942,num__x345,0.0002385475790113703
943,num__x277,0.00023841392002676932
944,num__x3324,0.00023823378916081365
945,num__x1435,0.0002370803909564849
946,num__x609,0.000236708952797956
947,num__x3626,0.00023538555933126968
948,num__x3612,0.00023534204013025276
949,num__x2400,0.00023473429934728704
950,num__x45,0.00023335496336891417
951,num__x3665,0.0002325006097474156
952,num__x1055,0.0002316983931262092
953,num__x1134,0.00023042250861020838
954,num__x951,0.00023039208468911526
955,num__x2300,0.00022973818246805418
956,num__x3629,0.00022790497103516324
957,num__x2953,0.00022767986365193713
958,num__x1036,0.0002273984645855373
959,num__x1978,0.0002262389862688744
960,num__x2338,0.00022614330180988838
961,num__x2321,0.00022585935941184923
962,num__x766,0.00022574292046547255
963,num__x2847,0.00022545859625139198
964,num__x947,0.00022469264483364833
965,num__x3588,0.00022404207863111305
966,num__x3125,0.0002238641756300904
967,num__x739,0.00022295649556506767
968,num__x1604,0.00022176547614916796
969,num__x196,0.0002212133819658305
970,num__x1087,0.00021964319584778991
971,num__x2221,0.00021949445149098884
972,num__x3034,0.00021944944612908794
973,num__x993,0.0002194132661130909
974,num__x2005,0.00021935754265473242
975,num__x2384,0.00021896580764695973
976,num__x2175,0.00021834061135371182
977,num__x417,0.0002182775238525833
978,num__x851,0.0002182076737412128
979,num__x803,0.0002181849850366192
980,num__x3129,0.00021753783692695947
981,num__x1588,0.00021752077444399707
982,num__x703,0.0002167645431720494
983,num__x2104,0.00021623180049012546
984,num__x2514,0.00021568551158839444
985,num__x1083,0.00021546314304942167
986,num__x3400,0.00021493911817421302
987,num__x2740,0.00021453013951039742
988,num__x2147,0.00021417396027270202
989,num__x251,0.00021361505224314601
990,num__x1515,0.00021285620917550053
991,num__x2873,0.00021177468453446042
992,num__x1857,0.00021138044478621057
993,num__x314,0.00021017820409917657
994,num__x2531,0.0002101687793608408
995,num__x3104,0.0002092239208361057
996,num__x3382,0.0002090461927206634
997,num__x1966,0.00020873400152001157
998,num__x1196,0.00020872553113724897
999,num__x1456,0.00020798857530744945
1000,num__x1915,0.0002071828071156258
1001,num__x173,0.0002064130495503046
1002,num__x1781,0.0002063956898287746
1003,num__x2960,0.00020485185274154557
1004,num__x1533,0.00020348913899003834
1005,num__x1574,0.00020347466102286168
1006,num__x3633,0.00020345998590795992
1007,num__x3481,0.00020305000977242948
1008,num__x2665,0.00020256583389601619
1009,num__x1505,0.00020242155623654605
1010,num__x384,0.00020235936634781414
1011,num__x229,0.00020155144078532565
1012,num__x2865,0.00020125786305047962
1013,num__x1048,0.000201149289603037
1014,num__x2372,0.00020058565759181648
1015,num__x1160,0.00020041764144253804
1016,num__x2818,0.00020014972714514536
1017,num__x214,0.00019885588059035682
1018,num__x2077,0.0001981265901140075
1019,num__x208,0.0001980141632696863
1020,num__x1327,0.0001977505870720554
1021,num__x2842,0.00019765791620675807
1022,num__x1655,0.00019762561772679023
1023,num__x460,0.00019748927089505548
1024,num__x987,0.0001971888776277352
1025,num__x670,0.00019621534636078057
1026,num__x1180,0.00019599116071664674
1027,num__x581,0.00019497465094404974
1028,num__x1798,0.00019392169979231763
1029,num__x3467,0.00019375105668671363
1030,num__x111,0.0001936190171484294
1031,num__x1223,0.00019292371315724852
1032,num__x3051,0.00019145254390522305
1033,num__x3671,0.0001913875598086125
1034,num__x322,0.00019008937275738692
1035,num__x434,0.0001898983088937581
1036,num__x2849,0.00018939119420092364
1037,num__x217,0.00018911207746750953
1038,num__x2987,0.00018890086102293772
1039,num__x1352,0.00018857362979315826
1040,num__x1165,0.00018832238739240742
1041,num__x3188,0.00018770574374528143
1042,num__x655,0.00018763611995309106
1043,num__x1500,0.00018738497574033802
1044,num__x2661,0.00018647258587010907
1045,num__x3470,0.00018541764086004868
1046,num__x3386,0.00018515049661576536
1047,num__x3563,0.00018419290020093776
1048,num__x1730,0.00018328076904351013
1049,num__x2091,0.00018324272998350782
1050,num__x545,0.00018198901545128242
1051,num__x1064,0.00018146118045548164
1052,num__x1058,0.0001811290631260374
1053,num__x335,0.00018006293400731242
1054,num__x127,0.00017919359648071244
1055,num__x31,0.00017873100983020553
1056,num__x3412,0.00017840218542677143
1057,num__x1282,0.00017769649006091476
1058,num__x2287,0.00017670275210344356
1059,num__x2380,0.0001766487213997308
1060,num__x2876,0.0001765550471470801
1061,num__x2957,0.00017606220729277262
1062,num__x3171,0.00017570762251613406
1063,num__x1616,0.00017529215358931554
1064,num__x364,0.00017476321867874008
1065,num__x2064,0.00017462182192635122
1066,num__x262,0.00017443459132467147
1067,num__x3,0.00017399267399267437
1068,num__x2637,0.0001739002116258605
1069,num__x711,0.0001724344389893426
1070,num__x138,0.0001723789494720508
1071,num__x1739,0.0001693855833582898
1072,num__x1251,0.0001692957473260973
1073,num__x720,0.0001692295748169796
1074,num__x230,0.00016883336147222692
1075,num__x1040,0.00016804541911597402
1076,num__x1659,0.00016791210977915063
1077,num__x2549,0.0001675603217158177
1078,num__x3333,0.00016724681792717712
1079,num__x2719,0.00016688528422447013
1080,num__x1225,0.00016664233931786105
1081,num__x2880,0.00016625939144507618
1082,num__x3081,0.00016570634505730651
1083,num__x3263,0.00016429917145015292
1084,num__x366,0.00016415122095066601
1085,num__x2601,0.0001620800270133378
1086,num__x3369,0.00016133249323296048
1087,num__x408,0.0001609388097233864
1088,num__x1256,0.00016088486676721968
1089,num__x3653,0.00016083095995979226
1090,num__x1099,0.00016026711185308847
1091,num__x3680,0.0001602149316100077
1092,num__x900,0.00016015955192422735
1093,num__x2037,0.00015926236378876804
1094,num__x2219,0.00015918230563002677
1095,num__x1848,0.00015907568653717344
1096,num__x2966,0.0001590635867734211
1097,num__x556,0.00015904983541799623
1098,num__x272,0.00015568707246832748
1099,num__x2850,0.00015550429355086734
1100,num__x643,0.00015438270169727968
1101,num__x585,0.0001534526854219949
1102,num__x78,0.0001527235703376888
1103,num__x336,0.00015241899742847155
1104,num__x1116,0.00015205271160669034
1105,num__x2305,0.00015192437542201217
1106,num__x215,0.00015174368115544582
1107,num__x3396,0.0001513368084748613
1108,num__x3057,0.0001509560550150956
1109,num__x590,0.0001508548441166611
1110,num__x288,0.00015072852118573106
1111,num__x2285,0.00015070328198258542
1112,num__x2631,0.00015065282892534314
1113,num__x669,0.0001506394093383504
1114,num__x2002,0.00015006439330309646
1115,num__x1345,0.00014924188298801305
1116,num__x1959,0.00014918549531990667
1117,num__x2829,0.0001484326273152179
1118,num__x2727,0.00014810235804710946
1119,num__x3313,0.00014711460803152089
1120,num__x267,0.0001467433051678013
1121,num__x2821,0.00014623446258835003
1122,num__x940,0.00014593745284107576
1123,num__x1826,0.00014519777465305366
1124,num__x2580,0.00014121195097792848
1125,num__x1799,0.00014115992327602705
1126,num__x3124,0.00014096324886725962
1127,num__x122,0.00014077425842131728
1128,num__x1946,0.00013953556153044637
1129,num__x1305,0.00013910151583358842
1130,num__x3316,0.00013882744206624044
1131,num__x1348,0.0001386413151119033
1132,num__x505,0.00013680633217880376
1133,num__x3468,0.0001357618450404172
1134,num__x1731,0.00013540743128878874
1135,num__x2134,0.00013493000505987516
1136,num__x2181,0.0001347254968002693
1137,num__x1142,0.00013463480309660046
1138,num__x1059,0.00013452160753321001
1139,num__x811,0.00013447638258530842
1140,num__x1673,0.00013425071320691387
1141,num__x2911,0.00013422613119225296
1142,num__x481,0.00013418316001341833
1143,num__x3496,0.00013407072230601643
1144,num__x300,0.00013404825737265414
1145,num__x1360,0.00013402579996649354
1146,num__x3086,0.0001340257999664935
1147,num__x430,0.00013395847287340931
1148,num__x2459,0.00013395847287340923
1149,num__x1247,0.00013384641124309854
1150,num__x879,0.00013384641124309854
1151,num__x3285,0.00013380960219602049
1152,num__x2271,0.00013232699814468642
1153,num__x1981,0.00013226230259851348
1154,num__x2053,0.00013205322553478202
1155,num__x2144,0.0001320427633229991
1156,num__x1678,0.000131690021948337
1157,num__x1365,0.0001316197580741364
1158,num__x3142,0.00012954849556156777
1159,num__x2578,0.00012934751365334862
1160,num__x2548,0.00012882717082148237
1161,num__x2790,0.00012837686983701717
1162,num__x823,0.00012676302599370532
1163,num__x2047,0.00012662502110417028
1164,num__x1186,0.00012631903011509483
1165,num__x184,0.00012630489697781306
1166,num__x3479,0.00012583641266353753
1167,num__x1693,0.00012569130216189038
1168,num__x213,0.00012479320880003263
1169,num__x981,0.00012475494564248799
1170,num__x656,0.00012435793099657819
1171,num__x3619,0.00012351917354443874
1172,num__x1263,0.00012349391650726675
1173,num__x2682,0.00012234542621282965
1174,num__x2467,0.00012185378596428994
1175,num__x3695,0.00012158054711246198
1176,num__x911,0.00012153950033760963
1177,num__x2885,0.00012100840336134457
1178,num__x2103,0.0001209671245042644
1179,num__x2388,0.00012050212124036666
1180,num__x2410,0.00011966589282722634
1181,num__x1920,0.00011930540393827134
1182,num__x135,0.00011904113375582848
1183,num__x835,0.00011881417910836637
1184,num__x407,0.00011870922580754893
1185,num__x1569,0.00011867272221914661
1186,num__x1742,0.00011859071830662413
1187,num__x1382,0.00011848908464189959
1188,num__x1537,0.00011779144016096526
1189,num__x806,0.00011775123854199072
1190,num__x280,0.00011759984786194893
1191,num__x704,0.00011746937405604968
1192,num__x659,0.00011724233682489247
1193,num__x2482,0.00011539512125679602
1194,num__x653,0.00011527737091646855
1195,num__x178,0.00011527514231499027
1196,num__x1786,0.00011483839123750214
1197,num__x2824,0.00011481056257175656
1198,num__x853,0.00011473122279777395
1199,num__x494,0.00011445218026159063
1200,num__x668,0.00011363636363636355
1201,num__x2169,0.00011293290948636424
1202,num__x2173,0.0001123236522659633
1203,num__x1408,0.00011226836490699761
1204,num__x2447,0.00011196972086421698
1205,num__x1120,0.00011179324258853199
1206,num__x3344,0.00011155985674007462
1207,num__x1763,0.00011104742799828052
1208,num__x2763,0.00011093843395098619
1209,num__x2974,0.00011060064658839542
1210,num__x3498,0.00010917030567685586
1211,num__x3654,0.00010853081541841568
1212,num__x661,0.00010834236186348894
1213,num__x487,0.00010737486354444422
1214,num__x2973,0.00010725657784481314
1215,num__x3425,0.00010707009374712785
1216,num__x3469,0.00010702341137123748
1217,num__x859,0.00010699341443175191
1218,num__x71,0.00010634631296115939
1219,num__x664,0.00010462002008704396
1220,num__x2567,0.00010387843630338883
1221,num__x3668,0.0001035127234389227
1222,num__x2240,0.00010337386450270708
1223,num__x3267,0.00010252904989747094
1224,num__x148,0.00010224948875255624
1225,num__x3343,0.00010136847440446022
1226,num__x2174,0.00010136847440446022
1227,num__x3597,0.00010121457489878542
1228,num__x2527,0.00010119750379490639
1229,num__x764,0.00010116337885685384
1230,num__x1433,0.00010116337885685383
1231,num__x2715,0.00010106114199090448
1232,num__x709,0.00010097610232245036
1233,num__x892,0.0001005867560771165
1234,num__x2407,0.00010056989607777426
1235,num__x593,0.00010051934997487017
1236,num__x72,0.00010033444816053512
1237,num__x147,0.00010033444816053512
1238,num__x2538,0.00010033444816053512
1239,num__x113,0.00010005954568635659
1240,num__x1760,9.928053843575132e-05
1241,num__x370,9.830400762600786e-05
1242,num__x1548,9.762925584158194e-05
1243,num__x1417,9.680356543825179e-05
1244,num__x2318,9.60196505331324e-05
1245,num__x2352,9.566701161686725e-05
1246,num__x2848,9.320885179487948e-05
1247,num__x1472,9.084791386271874e-05
1248,num__x212,8.68089296588539e-05
1249,num__x889,8.64667056631389e-05
1250,num__x2242,8.61738797395634e-05
1251,num__x375,8.36605085467e-05
1252,num__x1386,8.078088185796027e-05
1253,num__x1034,7.665722126553712e-05
1254,num__x1970,7.602672991565714e-05
1255,num__x1001,7.538951248115263e-05
1256,num__x1299,7.027088291964187e-05
1257,num__x2971,6.92872228890949e-05
1258,num__x2819,6.0628842168265595e-05
1259,num__x2787,5.946748632255782e-05
1260,num__x140,5.7823479782660736e-05
1261,num__x1451,5.012531328320803e-05
1262,num__x933,4.695511608090418e-05
1263,num__x2955,4.691689008042897e-05
1264,num__x836,4.6719651454680285e-05
1265,num__x3095,4.410862818366606e-05
1266,num__x246,4.101161995898837e-05
1267,num__x11,4.027521396207417e-05
1268,num__x1033,4.016736401673639e-05
1269,num__x2922,3.989291069493234e-05
1270,num__x2592,3.771529010318332e-05
1271,num__x1301,3.3545790003354595e-05
1272,num__x3293,3.354579000335457e-05
1273,num__x3684,3.3444816053511726e-05
1274,num__x1067,3.342804613070365e-05
1275,num__x623,3.337226764558653e-05
1276,num__x3001,3.0202693992085465e-05
1277,num__x1300,2.693602693602691e-05
1278,num__x2681,2.683663200268364e-05
1279,num__x9,1.942313295134507e-05
1280,num__x1953,1.8930126856483058e-05
1281,num__x285,1.69779286926995e-05
1282,num__x1780,1.679543164259322e-05
1283,num__x533,1.6686133822793266e-05
1284,num__x2420,1.5098137896326065e-05
1285,num__x354,1.4309563558311465e-05
1286,num__x2669,1.2223071046600448e-05
1287,num__x3153,1.1168816663874421e-05
1288,num__x2297,1.0955302366345272e-05
1289,num__x2382,1.0062049304041553e-05
1290,num__x967,1.00485680790487e-05
1291,num__x1197,1.0028413839211063e-05
1292,num__x2809,1.00233780552877e-05
1293,num__x797,6.741951795044709e-06
1294,num__x2062,6.719301192676005e-06
1295,num__x1126,6.464489749743394e-06
1296,num__x2391,5.0293378038558746e-06
1297,num__x1049,4.785032418594663e-06
1298,num__x124,3.653635367190319e-06
1299,num__x1084,3.3990482664853494e-06
1300,num__x464,3.34336342360409e-06
1301,num__x1002,2.795482500279538e-06
1302,num__x2442,2.241649854292819e-06
1303,num__x1438,0.0
1304,num__x1439,0.0
1305,num__x1395,0.0
1306,num__x144,0.0
1307,num__x1437,0.0
1308,num__x1436,0.0
1309,num__x145,0.0
1310,num__x1449,0.0
1311,num__x1448,0.0
1312,num__x1447,0.0
1313,num__x1396,0.0
1314,num__x1406,0.0
1315,num__x1393,0.0
1316,num__x1397,0.0
1317,num__x1444,0.0
1318,num__x14,0.0
1319,num__x1399,0.0
1320,num__x1398,0.0
1321,num__x1394,0.0
1322,num__x3601,0.0
1323,num__x3602,0.0
1324,num__x359,0.0
1325,num__x3590,0.0
1326,num__x3591,0.0
1327,num__x3592,0.0
1328,num__x3593,0.0
1329,num__x3594,0.0
1330,num__x3557,0.0
1331,num__x3596,0.0
1332,num__x3582,0.0
1333,num__x3583,0.0
1334,num__x3584,0.0
1335,num__x3586,0.0
1336,num__x3589,0.0
1337,num__x3632,0.0
1338,num__x3635,0.0
1339,num__x3595,0.0
1340,num__x1441,0.0
1341,num__x1429,0.0
1342,num__x3562,0.0
1343,num__x3565,0.0
1344,num__x3566,0.0
1345,num__x3567,0.0
1346,num__x3553,0.0
1347,num__x3555,0.0
1348,num__x3600,0.0
1349,num__x3558,0.0
1350,num__x3559,0.0
1351,num__x356,0.0
1352,num__x3604,0.0
1353,num__x3608,0.0
1354,num__x3609,0.0
1355,num__x361,0.0
1356,num__x3598,0.0
1357,num__x1404,0.0
1358,num__x1475,0.0
1359,num__x1476,0.0
1360,num__x1478,0.0
1361,num__x1479,0.0
1362,num__x1465,0.0
1363,num__x1466,0.0
1364,num__x1468,0.0
1365,num__x1469,0.0
1366,num__x3634,0.0
1367,num__x1458,0.0
1368,num__x3503,0.0
1369,num__x3505,0.0
1370,num__x3508,0.0
1371,num__x3509,0.0
1372,num__x3497,0.0
1373,num__x35,0.0
1374,num__x350,0.0
1375,num__x1470,0.0
1376,num__x3523,0.0
1377,num__x351,0.0
1378,num__x3510,0.0
1379,num__x3512,0.0
1380,num__x3513,0.0
1381,num__x3516,0.0
1382,num__x143,0.0
1383,num__x1430,0.0
1384,num__x1474,0.0
1385,num__x1432,0.0
1386,num__x1434,0.0
1387,num__x1421,0.0
1388,num__x1424,0.0
1389,num__x1425,0.0
1390,num__x1426,0.0
1391,num__x1427,0.0
1392,num__x1428,0.0
1393,num__x1473,0.0
1394,num__x1431,0.0
1395,num__x3526,0.0
1396,num__x3528,0.0
1397,num__x3529,0.0
1398,num__x353,0.0
1399,num__x3530,0.0
1400,num__x3575,0.0
1401,num__x3576,0.0
1402,num__x3578,0.0
1403,num__x3500,0.0
1404,num__x3581,0.0
1405,num__x3568,0.0
1406,num__x357,0.0
1407,num__x3570,0.0
1408,num__x3571,0.0
1409,num__x3573,0.0
1410,num__x3574,0.0
1411,num__x1401,0.0
1412,num__x1402,0.0
1413,num__x3580,0.0
1414,num__x3546,0.0
1415,num__x3547,0.0
1416,num__x3549,0.0
1417,num__x355,0.0
1418,num__x3550,0.0
1419,num__x3551,0.0
1420,num__x3539,0.0
1421,num__x3540,0.0
1422,num__x3524,0.0
1423,num__x3543,0.0
1424,num__x3544,0.0
1425,num__x3545,0.0
1426,num__x3531,0.0
1427,num__x3532,0.0
1428,num__x3533,0.0
1429,num__x3534,0.0
1430,num__x3536,0.0
1431,num__x3538,0.0
1432,num__x3542,0.0
1433,num__x367,0.0
1434,num__x3672,0.0
1435,num__x3673,0.0
1436,num__x3674,0.0
1437,num__x388,0.0
1438,num__x389,0.0
1439,num__x39,0.0
1440,num__x391,0.0
1441,num__x1377,0.0
1442,num__x393,0.0
1443,num__x381,0.0
1444,num__x382,0.0
1445,num__x383,0.0
1446,num__x372,0.0
1447,num__x1314,0.0
1448,num__x1315,0.0
1449,num__x1316,0.0
1450,num__x392,0.0
1451,num__x134,0.0
1452,num__x1340,0.0
1453,num__x1341,0.0
1454,num__x1387,0.0
1455,num__x1388,0.0
1456,num__x1389,0.0
1457,num__x139,0.0
1458,num__x1390,0.0
1459,num__x3682,0.0
1460,num__x1380,0.0
1461,num__x1381,0.0
1462,num__x1383,0.0
1463,num__x1384,0.0
1464,num__x1385,0.0
1465,num__x1371,0.0
1466,num__x3677,0.0
1467,num__x3678,0.0
1468,num__x368,0.0
1469,num__x1392,0.0
1470,num__x377,0.0
1471,num__x378,0.0
1472,num__x379,0.0
1473,num__x3698,0.0
1474,num__x3699,0.0
1475,num__x3700,0.0
1476,num__x3701,0.0
1477,num__x3702,0.0
1478,num__x1318,0.0
1479,num__x415,0.0
1480,num__x416,0.0
1481,num__x420,0.0
1482,num__x421,0.0
1483,num__x410,0.0
1484,num__x411,0.0
1485,num__x413,0.0
1486,num__x414,0.0
1487,num__x400,0.0
1488,num__x371,0.0
1489,num__x1319,0.0
1490,num__x132,0.0
1491,num__x1306,0.0
1492,num__x1307,0.0
1493,num__x1308,0.0
1494,num__x1309,0.0
1495,num__x1310,0.0
1496,num__x1357,0.0
1497,num__x376,0.0
1498,num__x1359,0.0
1499,num__x136,0.0
1500,num__x1361,0.0
1501,num__x1362,0.0
1502,num__x1363,0.0
1503,num__x1355,0.0
1504,num__x1342,0.0
1505,num__x373,0.0
1506,num__x374,0.0
1507,num__x1358,0.0
1508,num__x1414,0.0
1509,num__x1415,0.0
1510,num__x1418,0.0
1511,num__x1419,0.0
1512,num__x1420,0.0
1513,num__x1410,0.0
1514,num__x1412,0.0
1515,num__x1413,0.0
1516,num__x1339,0.0
1517,num__x3621,0.0
1518,num__x3622,0.0
1519,num__x3623,0.0
1520,num__x3624,0.0
1521,num__x3610,0.0
1522,num__x3611,0.0
1523,num__x3613,0.0
1524,num__x3614,0.0
1525,num__x3615,0.0
1526,num__x3620,0.0
1527,num__x3636,0.0
1528,num__x3638,0.0
1529,num__x3625,0.0
1530,num__x3627,0.0
1531,num__x3628,0.0
1532,num__x363,0.0
1533,num__x3630,0.0
1534,num__x3618,0.0
1535,num__x1370,0.0
1536,num__x1374,0.0
1537,num__x1375,0.0
1538,num__x1376,0.0
1539,num__x3522,0.0
1540,num__x1364,0.0
1541,num__x1366,0.0
1542,num__x1367,0.0
1543,num__x1368,0.0
1544,num__x137,0.0
1545,num__x1373,0.0
1546,num__x3691,0.0
1547,num__x3692,0.0
1548,num__x3694,0.0
1549,num__x3696,0.0
1550,num__x3697,0.0
1551,num__x3683,0.0
1552,num__x3685,0.0
1553,num__x3686,0.0
1554,num__x3616,0.0
1555,num__x3688,0.0
1556,num__x3689,0.0
1557,num__x369,0.0
1558,num__x3676,0.0
1559,num__x1343,0.0
1560,num__x1344,0.0
1561,num__x1346,0.0
1562,num__x1349,0.0
1563,num__x1338,0.0
1564,num__x3687,0.0
1565,num__x3617,0.0
1566,num__x3663,0.0
1567,num__x3667,0.0
1568,num__x3655,0.0
1569,num__x3656,0.0
1570,num__x3657,0.0
1571,num__x3658,0.0
1572,num__x3660,0.0
1573,num__x3690,0.0
1574,num__x3649,0.0
1575,num__x3650,0.0
1576,num__x3651,0.0
1577,num__x3652,0.0
1578,num__x3641,0.0
1579,num__x3642,0.0
1580,num__x3643,0.0
1581,num__x3645,0.0
1582,num__x3646,0.0
1583,num__x3648,0.0
1584,num__x151,0.0
1585,num__x1510,0.0
1586,num__x1511,0.0
1587,num__x1513,0.0
1588,num__x1514,0.0
1589,num__x1560,0.0
1590,num__x1561,0.0
1591,num__x1562,0.0
1592,num__x3477,0.0
1593,num__x1551,0.0
1594,num__x1552,0.0
1595,num__x1553,0.0
1596,num__x1556,0.0
1597,num__x1557,0.0
1598,num__x1558,0.0
1599,num__x1544,0.0
1600,num__x3301,0.0
1601,num__x3302,0.0
1602,num__x1563,0.0
1603,num__x3271,0.0
1604,num__x3315,0.0
1605,num__x3317,0.0
1606,num__x332,0.0
1607,num__x3320,0.0
1608,num__x3321,0.0
1609,num__x3309,0.0
1610,num__x331,0.0
1611,num__x1509,0.0
1612,num__x3312,0.0
1613,num__x3314,0.0
1614,num__x3300,0.0
1615,num__x1517,0.0
1616,num__x1518,0.0
1617,num__x1519,0.0
1618,num__x152,0.0
1619,num__x1520,0.0
1620,num__x1521,0.0
1621,num__x3311,0.0
1622,num__x3342,0.0
1623,num__x333,0.0
1624,num__x3331,0.0
1625,num__x3332,0.0
1626,num__x3334,0.0
1627,num__x3335,0.0
1628,num__x3336,0.0
1629,num__x3326,0.0
1630,num__x3303,0.0
1631,num__x3373,0.0
1632,num__x3374,0.0
1633,num__x3375,0.0
1634,num__x3376,0.0
1635,num__x3379,0.0
1636,num__x3366,0.0
1637,num__x3367,0.0
1638,num__x3368,0.0
1639,num__x337,0.0
1640,num__x3328,0.0
1641,num__x3304,0.0
1642,num__x3305,0.0
1643,num__x3307,0.0
1644,num__x3294,0.0
1645,num__x3295,0.0
1646,num__x3296,0.0
1647,num__x3297,0.0
1648,num__x3298,0.0
1649,num__x3341,0.0
1650,num__x33,0.0
1651,num__x330,0.0
1652,num__x3345,0.0
1653,num__x3347,0.0
1654,num__x3348,0.0
1655,num__x3349,0.0
1656,num__x3350,0.0
1657,num__x3337,0.0
1658,num__x334,0.0
1659,num__x3299,0.0
1660,num__x3252,0.0
1661,num__x3253,0.0
1662,num__x3255,0.0
1663,num__x3256,0.0
