num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
1.0,64,2,0.1960951448351248,304,63.378406047821045,1000,0.01,40.0,,,120.0,40.0
1.0,64,2,0.0958601363329283,7,5.84012770652771,1000,0.001,1.0,,,120.0,40.0
1.0,64,2,0.0705547844399322,207,10.970522165298462,1000,0.001,5.0,,,120.0,40.0
3.0,64,2,0.2462828855648828,21,35.06261706352234,1000,0.001,15.0,,,120.0,41.0
1.0,64,2,0.0208783687252419,275,18.729788064956665,1000,0.001,10.0,,,120.0,40.0
1.0,64,2,0.1960951448351248,305,26.426167011260983,1000,0.001,15.0,,,120.0,40.0
3.0,64,2,0.1283231857333187,0,44.59758687019348,1000,0.001,20.0,,,120.0,41.0
1.0,64,2,0.1417705992319522,998,34.031726598739624,1000,0.001,20.0,,,120.0,40.0
3.0,64,2,0.1223691815575329,15,54.41050887107849,1000,0.001,25.0,,,120.0,41.0
1.0,64,2,0.1960951448351248,255,40.76755380630493,1000,0.001,25.0,,,120.0,40.0
3.0,64,2,0.08550068896943,58,64.82794857025146,1000,0.001,30.0,,,120.0,41.0
1.0,64,2,0.2331799097848716,507,48.720633029937744,1000,0.001,30.0,,,120.0,40.0
1.0,64,2,0.1468345027455765,322,55.86531591415405,1000,0.001,35.0,,,120.0,40.0
3.0,64,2,0.2927180966643176,119,76.75801253318787,1000,0.001,35.0,,,120.0,41.0
1.0,64,2,0.1838893412115008,988,63.06532025337219,1000,0.001,40.0,,,120.0,40.0
3.0,64,2,0.2122006138753712,88,5.592556715011597,1000,0.01,1.0,,,120.0,40.0
3.0,64,2,0.1275729108447498,1,11.295835256576538,1000,0.01,5.0,,,120.0,40.0
3.0,64,2,0.2888522410294092,1,18.816701412200928,1000,0.01,10.0,,,120.0,40.0
3.0,64,2,0.0854983034098691,97,90.2071259021759,1000,0.001,40.0,,,120.0,41.0
5.0,64,2,0.4695650269243334,2,8.33328366279602,1000,0.01,1.0,,,120.0,41.0
3.0,64,2,0.2465308943250822,559,26.054388761520386,1000,0.01,15.0,,,120.0,40.0
5.0,64,2,0.2886948367997971,123,14.783472299575806,1000,0.01,5.0,,,120.0,41.0
5.0,64,2,0.3221433118321148,4,25.25953960418701,1000,0.01,10.0,,,120.0,41.0
3.0,64,2,0.1393904643865796,757,33.85635447502136,1000,0.01,20.0,,,120.0,40.0
5.0,64,2,0.2554953187855907,97,35.059946060180664,1000,0.01,15.0,,,120.0,41.0
3.0,64,2,0.0836929841680637,62,41.48293352127075,1000,0.01,25.0,,,120.0,40.0
5.0,64,2,0.1914368333967918,69,43.73856854438782,1000,0.01,20.0,,,120.0,41.0
3.0,64,2,0.1242595658837805,225,49.1987898349762,1000,0.01,30.0,,,120.0,40.0
5.0,64,2,0.2405646286024825,925,57.61841750144959,1000,0.01,25.0,,,120.0,41.0
3.0,64,2,0.1918316967353585,459,56.697800397872925,1000,0.01,35.0,,,120.0,40.0
5.0,64,2,0.1777993490714318,38,63.80246376991272,1000,0.01,30.0,,,120.0,41.0
3.0,64,2,0.0831064345325275,224,63.995596408844,1000,0.01,40.0,,,120.0,40.0
3.0,64,2,0.2858969163389151,46,5.774991512298584,1000,0.001,1.0,,,120.0,40.0
